imgid,x_gt,y_gt,z_gt,omega_gt,phi_gt,kappa_gt,x_gps,y_gps,z_gps,,Timpstemp,t_s,ex,ey,ez_signed,e_h
36811,465673.139632,5248215.601837,480.180997,-87.18016,60.730065,178.60406,465672.466714,5248219.847007,481.70401, ,1237047589.0,1237.047589,-0.6729180000256747,4.245170000009239,1.5230129999999917,4.298172514422495
36841,465672.897371,5248216.258906,480.286063,-87.744339,58.783094,178.97051,465672.273863,5248220.426047,481.252014, ,1238046428.0,1238.046428,-0.6235080000478774,4.1671409998089075,0.9659509999999614,4.2135289649428165
36871,465672.580688,5248216.915423,480.330684,-88.263314,60.156187,179.847946,465672.43013,5248221.336462,480.713013, ,1239047375.0,1239.047375,-0.15055800002301112,4.421039000153542,0.38232899999997016,4.423601875423415
36901,465672.299244,5248217.608166,480.394452,-88.531784,59.597011,-179.875464,465672.669238,5248222.213051,479.876007, ,1240043273.0,1240.043273,0.3699940000078641,4.604884999804199,-0.5184449999999856,4.619725253893735
36931,465672.03955,5248218.309991,480.460085,-88.82513,59.67468,-179.574249,465672.497975,5248222.614146,479.522003, ,1241044322.0,1241.044322,0.45842500001890585,4.304154999554157,-0.9380820000000085,4.3284990170761715
36961,465671.783972,5248219.016466,480.485379,-88.585553,58.357494,179.970298,465672.454522,5248222.925585,478.665985, ,1242043230.0,1242.04323,0.6705499999807216,3.9091189997270703,-1.8193940000000453,3.9662133901873355
36991,465671.440698,5248219.693424,480.50295,-88.541614,59.373279,179.967596,465672.304661,5248223.115394,478.119995, ,1243043228.0,1243.043228,0.8639629999524914,3.4219699995592237,-2.3829549999999813,3.5293499037599347
37021,465671.158295,5248220.374578,480.561987,-88.23553,59.103051,179.53711,465672.22411,5248223.538188,478.270996, ,1244045185.0,1244.045185,1.0658150000381283,3.1636100001633167,-2.2909909999999627,3.3383214116438245
37051,465671.016623,5248221.024137,480.557714,-88.375087,58.544188,179.638415,465671.998522,5248223.683983,478.059998, ,1245042247.0,1245.042247,0.9818990000057966,2.6598460003733635,-2.4977159999999685,2.835296526276319
37081,465670.873025,5248221.584164,480.570052,-88.172554,59.495695,179.639558,465671.795202,5248223.762966,478.28299, ,1246040027.0,1246.040027,0.9221770000294782,2.178801999427378,-2.2870619999999917,2.3659223512389644
37111,465670.785727,5248222.071102,480.606133,-88.599873,59.330593,-179.928172,465671.606188,5248223.708503,477.834015, ,1247045282.0,1247.045282,0.8204610000248067,1.637401000596583,-2.7721179999999777,1.8314579682090433
37141,465670.661152,5248222.49049,480.634789,-88.338623,58.467719,179.587273,465671.265897,5248223.599352,477.304993, ,1248045056.0,1248.045056,0.6047449999605305,1.1088620005175471,-3.3297959999999875,1.2630484753836801
37171,465670.464593,5248222.707598,480.860618,-88.158672,58.717733,179.589652,465670.57966,5248223.703384,477.403992, ,1249039922.0,1249.039922,0.11506699997698888,0.9957860000431538,-3.4566259999999716,1.0024121768841638
37201,465670.258054,5248222.858329,481.081584,-88.28756,57.874113,179.645345,465669.916445,5248223.873967,477.191986, ,1250034694.0,1250.034694,-0.34160899999551475,1.015638000331819,-3.889598000000035,1.0715489986911246
37231,465670.136055,5248223.012871,480.996609,-88.231603,58.391293,179.624381,465669.60231,5248224.364807,476.854004, ,1251033806.0,1251.033806,-0.5337450000224635,1.3519360003992915,-4.142605000000003,1.4534836339720556
37261,465669.911232,5248223.145288,480.815603,-87.942706,57.953596,179.087974,465669.38681,5248224.943978,476.285004, ,1252034822.0,1252.034822,-0.5244219999876805,1.7986900005489588,-4.530598999999995,1.8735805699638037
37291,465669.536656,5248223.33042,480.67087,-87.994755,57.66655,179.231478,465669.073051,5248225.501501,476.179993, ,1253037258.0,1253.037258,-0.4636049999971874,2.171081000007689,-4.490876999999955,2.2200275459139642
37321,465669.073661,5248223.634851,480.552484,-88.024662,57.680995,179.172466,465668.533852,5248226.227045,476.596008, ,1254040180.0,1254.04018,-0.5398089999798685,2.592193999327719,-3.956476000000009,2.647803521149162
37351,465668.609356,5248224.114292,480.441238,-88.088995,57.459962,179.109596,465667.972205,5248226.986061,476.386993, ,1255040233.0,1255.040233,-0.6371509999735281,2.8717689998447895,-4.05424499999998,2.9416013640935117
37381,465668.297412,5248224.61512,480.322953,-88.191997,57.26857,179.180862,465667.416427,5248227.456087,477.276001, ,1256043045.0,1256.043045,-0.8809849999961443,2.8409669995307922,-3.046951999999976,2.9744290313673982
37411,465668.026675,5248225.122793,480.16447,-88.189531,57.578399,179.189676,465666.890552,5248227.88148,478.644012, ,1257047876.0,1257.047876,-1.1361229999456555,2.7586869997903705,-1.5204580000000192,2.9834760655681336
37441,465667.718205,5248225.635835,480.100548,-88.374707,57.288954,179.341297,465666.328131,5248228.507137,479.980988, ,1258038704.0,1258.038704,-1.3900739999953657,2.8713019993156195,-0.11955999999997857,3.190091048345954
37471,465667.31389,5248226.238788,480.135142,-88.6146,56.715267,179.473918,465666.705231,5248229.749672,480.881012, ,1259042872.0,1259.042872,-0.6086589999613352,3.5108839999884367,0.7458700000000249,3.563253041759557
37501,465666.77284,5248227.013448,480.123602,-88.323034,56.661353,179.115691,465667.28339,5248230.524255,481.556, ,1260042974.0,1260.042974,0.510550000006333,3.5108070001006126,1.4323979999999779,3.5477354882321666
37531,465666.184521,5248227.670725,480.32533,-88.500707,56.850663,179.381502,465667.655747,5248230.955516,481.743011, ,1261040881.0,1261.040881,1.4712259999942034,3.284791000187397,1.417681000000016,3.599216283855565
37561,465665.814193,5248228.305864,480.681062,-88.635072,55.961224,179.468056,465667.594916,5248230.878075,481.76001, ,1262044864.0,1262.044864,1.780722999945283,2.572211000137031,1.0789480000000253,3.1284571008342232
37591,465665.655509,5248229.047037,480.935235,-88.771667,57.394184,179.905806,465667.450868,5248230.767779,480.816986, ,1263042765.0,1263.042765,1.795358999981545,1.7207420002669096,-0.11824899999999161,2.48681864443254
37621,465665.702263,5248229.615577,481.232298,-88.798102,56.688776,179.907875,465667.186118,5248230.669302,480.539001, ,1264040578.0,1264.040578,1.4838549999985844,1.0537249995395541,-0.6932970000000296,1.819934624011377
37651,465665.881614,5248230.149662,481.500722,-88.717534,56.721301,179.879631,465667.12645,5248230.791902,479.851013, ,1265042630.0,1265.04263,1.2448359999689274,0.6422399999573827,-1.649708999999973,1.4007458314640449
37681,465666.04269,5248230.384531,481.706872,-88.538413,55.581022,179.664156,465667.12033,5248231.03644,478.778992, ,1266044843.0,1266.044843,1.077640000032261,0.6519090002402663,-2.927879999999959,1.2594813671761067
37711,465666.056212,5248230.381353,481.667254,-88.28888,55.196155,179.460049,465667.188715,5248231.113836,478.234985, ,1267036562.0,1267.036562,1.1325029999716207,0.7324829995632172,-3.4322690000000193,1.3487380730126397
37741,465665.992359,5248230.310808,481.61554,-88.155126,57.715298,179.57134,465667.733567,5248231.355159,477.636993, ,1268041048.0,1268.041048,1.7412079999921843,1.0443509994074702,-3.978546999999992,2.0303877238596977
37771,465665.918301,5248230.301797,481.601081,-88.289929,55.454574,179.442067,465667.99714,5248231.25359,477.265991, ,1269044256.0,1269.044256,2.078838999965228,0.9517930001020432,-4.3350900000000365,2.2863686279381277
37801,465665.803038,5248230.375483,481.63182,-88.193339,55.765948,179.309394,465667.885295,5248231.487634,476.131012, ,1270042175.0,1270.042175,2.082256999972742,1.112151000648737,-5.500808000000006,2.3606511945180446
37831,465665.693336,5248230.484726,481.697156,-88.021457,56.452781,179.236315,465667.652554,5248231.700155,474.960999, ,1271044212.0,1271.044212,1.9592179999453947,1.215429000556469,-6.7361569999999915,2.305602486705748
37861,465665.796217,5248230.470113,481.728041,-87.894244,56.470339,179.163293,465667.291442,5248231.902315,473.924011, ,1272044280.0,1272.04428,1.4952250000205822,1.4322020001709461,-7.804030000000012,2.0704831247755218
37891,465666.051417,5248230.36219,481.643427,-88.129204,54.759414,179.201278,465667.031629,5248232.64845,472.904999, ,1273037839.0,1273.037839,0.9802119999658316,2.2862600004300475,-8.738427999999999,2.4875289655486257
37921,465666.304066,5248230.242505,481.480073,-88.103071,54.121153,179.067758,465666.777541,5248233.083373,471.882996, ,1274042692.0,1274.042692,0.47347500000614673,2.8408679999411106,-9.597077000000013,2.880053744068021
37951,465666.357168,5248230.205392,481.34205,-88.004664,55.278156,179.006969,465666.61969,5248233.195431,472.233002, ,1275043509.0,1275.043509,0.2625220000045374,2.9900389993563294,-9.109047999999973,3.001541440353303
37981,465666.308924,5248230.356714,481.176784,-88.201469,55.38694,179.117297,465666.313303,5248233.719567,472.656006, ,1276042722.0,1276.042722,0.004378999990876764,3.3628529999405146,-8.520778000000007,3.362855851036413
38011,465666.106397,5248230.649988,481.070613,-88.33483,53.763794,179.124584,465666.118757,5248234.009662,473.380005, ,1277043884.0,1277.043884,0.012359999993350357,3.3596740001812577,-7.6906079999999974,3.3596967358816436
38041,465665.892136,5248231.003343,481.114316,-88.452352,54.936341,179.452082,465665.983094,5248234.043793,474.195007, ,1278044671.0,1278.044671,0.0909580000443384,3.040450000204146,-6.919308999999998,3.041810244166039
38071,465665.683938,5248231.42319,481.228864,-88.365205,54.025322,179.208812,465666.130343,5248233.409453,475.423004, ,1279047441.0,1279.047441,0.4464049999951385,1.9862630004063249,-5.805859999999996,2.0358089622564775
38101,465665.424428,5248231.766677,481.289083,-88.356398,52.524718,178.949089,465666.228727,5248233.453333,474.602997, ,1280037917.0,1280.037917,0.80429900001036,1.6866560000926256,-6.686085999999989,1.8686105383589486
38131,465665.145682,5248232.151341,481.325547,-88.0917,53.289061,178.668824,465666.806567,5248232.883155,474.187012, ,1281035870.0,1281.03587,1.6608850000193343,0.7318140007555485,-7.13853499999999,1.8149630065075888
38161,465664.909458,5248232.393115,481.4189,-88.147122,55.010797,179.128481,465666.586522,5248232.684391,473.832001, ,1282033760.0,1282.03376,1.677064000046812,0.2912760004401207,-7.586899000000017,1.7021707812923492
38191,465664.845238,5248232.511174,481.350494,-88.064337,53.95082,178.96654,465666.543321,5248233.040285,473.966003, ,1283037431.0,1283.037431,1.6980830000247806,0.5291109997779131,-7.3844910000000255,1.7786074117295088
38221,465664.913344,5248232.318348,481.067545,-87.945992,52.047502,178.790209,465666.596138,5248233.039976,474.196014, ,1284032269.0,1284.032269,1.6827940000221133,0.7216280000284314,-6.8715310000000045,1.8309949800410317
38251,465664.997258,5248231.95135,480.7484,-88.050967,49.761243,178.717974,465666.872288,5248232.504907,475.098999, ,1285036268.0,1285.036268,1.8750299999956042,0.5535570001229644,-5.649401000000012,1.9550352562725437
38281,465665.035875,5248231.728076,480.410764,-87.986558,52.894848,178.779992,465666.872093,5248232.471563,475.273987, ,1286033286.0,1286.033286,1.836217999982182,0.7434870004653931,-5.136776999999995,1.9810273757118027
38311,465665.040458,5248231.550258,480.051173,-88.041997,53.409885,178.894752,465666.531605,5248232.329074,475.575012, ,1287036447.0,1287.036447,1.4911470000515692,0.7788159996271133,-4.4761609999999905,1.6822823000430023
38341,465664.954853,5248231.556895,479.86937,-88.090577,53.550635,178.864206,465665.756549,5248232.733698,474.563995, ,1288039265.0,1288.039265,0.8016959999804385,1.1768030002713203,-5.305375000000026,1.423931802381075
38371,465664.867064,5248231.799029,479.759416,-88.095764,54.984393,178.995967,465665.077531,5248232.78212,474.632996, ,1289033012.0,1289.033012,0.21046700002625585,0.9830909995362163,-5.126419999999996,1.0053677294747274
38401,465665.012766,5248232.02398,479.598983,-88.135458,54.451469,179.08377,465665.01884,5248233.07142,474.523987, ,1290033003.0,1290.033003,0.0060739999753423035,1.0474399998784065,-5.074995999999999,1.047457610990047
38431,465665.108229,5248232.084399,479.296461,-88.072205,49.855938,178.504213,465665.355415,5248233.836304,476.983002, ,1291038271.0,1291.038271,0.24718599999323487,1.7519049998372793,-2.313459000000023,1.7692574846662408
38461,465664.795996,5248232.265217,479.169095,-88.163895,50.441959,178.59603,465665.565715,5248233.657254,477.734985, ,1292037236.0,1292.037236,0.7697189999744296,1.3920370005071163,-1.4341100000000324,1.5906710375506574
38491,465664.300238,5248232.619931,479.133052,-88.115776,50.990825,178.777573,465665.835669,5248233.355608,478.355988, ,1293042796.0,1293.042796,1.5354309999966063,0.7356770001351833,-0.7770639999999958,1.7025771654402277
38521,465663.90483,5248232.845412,479.122851,-88.022885,52.444231,178.865528,465666.106143,5248233.142864,477.287994, ,1294042667.0,1294.042667,2.2013129999977536,0.29745199996978045,-1.8348569999999995,2.2213186660731803
38551,465663.826078,5248232.966006,478.952161,-88.058061,52.524534,178.960552,465666.056703,5248232.431874,475.984009, ,1295046812.0,1295.046812,2.2306249999674037,-0.5341320000588894,-2.968151999999975,2.2936836930942524
38581,465663.922123,5248232.909238,478.696304,-88.191272,50.545924,179.032226,465666.254106,5248232.630765,476.591003, ,1296039601.0,1296.039601,2.3319829999818467,-0.2784730000421405,-2.105300999999997,2.348551026475006
38611,465664.103854,5248232.847221,478.345975,-88.314453,50.195731,179.210779,465666.985372,5248232.482015,478.865997, ,1297043561.0,1297.043561,2.8815180000383407,-0.3652060003951192,0.5200219999999831,2.9045690570667375
38641,465664.222955,5248232.808387,478.036931,-88.356602,49.106729,179.131917,465667.706491,5248231.888773,481.031006, ,1298031244.0,1298.031244,3.4835360000142828,-0.9196140002459288,2.9940750000000094,3.602875653258634
38671,465664.150751,5248232.940529,477.730699,-88.37562,49.238193,179.268716,465668.427156,5248231.217738,483.26001, ,1299032902.0,1299.032902,4.276405000011437,-1.7227910002693534,5.529311000000007,4.61038485971962
38701,465664.011214,5248233.130241,477.537154,-88.325064,50.163861,179.346171,465669.070337,5248230.20263,485.803986, ,1300037843.0,1300.037843,5.059123000013642,-2.927610999904573,8.266832000000022,5.845137440302776
38731,465663.983683,5248233.451801,477.300148,-88.185517,51.909785,179.508295,465669.308612,5248229.645551,487.470001, ,1301041903.0,1301.041903,5.3249289999948815,-3.806250000372529,10.169853000000046,6.545411210941782
38761,465664.06365,5248233.507394,477.055374,-88.195631,50.791177,179.546135,465669.768551,5248229.565066,489.144989, ,1302034752.0,1302.034752,5.704900999960955,-3.942327999509871,12.089615000000038,6.934540033417862
38791,465664.184083,5248233.639161,476.752351,-88.03182,51.510999,179.471579,465670.070391,5248229.552189,490.954987, ,1303035279.0,1303.035279,5.8863080000155605,-4.086972000077367,14.202636000000041,7.166028328192932
38821,465664.197045,5248233.647252,476.490006,-88.106156,50.164474,179.476535,465670.033301,5248229.663544,491.838013, ,1304043328.0,1304.043328,5.836256000038702,-3.9837079998105764,15.348006999999996,7.0662446551009355
38851,465664.219916,5248233.730608,476.197871,-88.094725,50.051638,179.464209,465670.111698,5248230.163201,492.903992, ,1305045289.0,1305.045289,5.891782000020612,-3.567407000809908,16.706120999999996,6.887632963884939
38881,465664.153703,5248233.819235,476.151521,-88.125549,50.874364,179.545659,465669.540618,5248230.599977,493.436005, ,1306041295.0,1306.041295,5.386915000039153,-3.2192580001428723,17.28448400000002,6.275545816033113
38911,465664.118418,5248233.974664,476.141746,-88.491824,47.666472,179.551505,465669.363893,5248231.356746,493.665009, ,1307043164.0,1307.043164,5.245475000003353,-2.617917999625206,17.523262999999986,5.862465575883735
38941,465663.941597,5248234.294228,476.235655,-88.290961,51.046892,179.71467,465669.101613,5248231.680572,494.825012, ,1308039993.0,1308.039993,5.160015999979805,-2.613655999302864,18.589357000000007,5.7841994089709114
38971,465663.791358,5248234.608605,476.330444,-88.089685,49.94685,179.525329,465668.680563,5248233.250074,494.113007, ,1309044233.0,1309.044233,4.889204999955837,-1.3585310000926256,17.782562999999982,5.074439083268793
39001,465663.452065,5248234.921784,476.496891,-88.273596,48.993394,179.394755,465668.312558,5248233.563409,495.332001, ,1310045453.0,1310.045453,4.860492999956477,-1.3583749998360872,18.835109999999986,5.0467390305825806
39031,465663.020537,5248235.352743,476.657632,-87.955054,47.887517,178.915888,465667.645834,5248233.133867,495.563995, ,1311044634.0,1311.044634,4.625297000049613,-2.2188759995624423,18.906363,5.129988600387157
